Fecha,Estacion,Caudal
1980-02-10,BajadaDelAgrio,68.55
1980-02-10,PasodeIndios,163
1980-02-11,Andacollo,72.98
1980-02-11,BajadaDelAgrio,62.76
1980-02-11,PasodeIndios,180
1980-02-12,Andacollo,98.4
1980-02-12,BajadaDelAgrio,145.41
1980-02-12,PasodeIndios,210
1980-02-13,Andacollo,83.04
1980-02-13,BajadaDelAgrio,107.22
1980-02-13,PasodeIndios,278
1980-02-14,Andacollo,74.98
1980-02-14,BajadaDelAgrio,80.61
1980-02-14,PasodeIndios,219
1980-02-15,Andacollo,62.69
1980-02-15,BajadaDelAgrio,63.77
1980-02-15,PasodeIndios,180
1980-02-16,Andacollo,64.77
1980-02-16,BajadaDelAgrio,56.21
1980-02-16,PasodeIndios,161
1980-02-17,Andacollo,78.03
1980-02-17,BajadaDelAgrio,52.65
1980-02-17,PasodeIndios,154
1980-02-18,Andacollo,90.37
1980-02-18,BajadaDelAgrio,50.45
1980-02-18,PasodeIndios,146
1980-02-19,Andacollo,113.42
1980-02-19,BajadaDelAgrio,48.44
1980-02-19,PasodeIndios,142
1980-02-20,Andacollo,93.74
1980-02-20,BajadaDelAgrio,48.8
1980-02-20,PasodeIndios,146
1980-02-21,Andacollo,94.14
1980-02-21,BajadaDelAgrio,49.49
1980-02-21,PasodeIndios,158
1980-02-22,Andacollo,81.96
1980-02-22,BajadaDelAgrio,49.57
1980-02-22,PasodeIndios,206
1980-02-23,Andacollo,77.2
1980-02-23,BajadaDelAgrio,52.7
1980-02-23,PasodeIndios,206
1980-02-24,Andacollo,76.67
1980-02-24,BajadaDelAgrio,50.61
1980-02-24,PasodeIndios,194
1980-02-25,Andacollo,65.2
1980-02-25,BajadaDelAgrio,45.74
1980-02-25,PasodeIndios,162
1980-02-26,Andacollo,70.54
1980-02-26,BajadaDelAgrio,42.68
1980-02-26,PasodeIndios,146
1980-02-27,Andacollo,69.48
1980-02-27,BajadaDelAgrio,42.95
1980-02-27,PasodeIndios,136
1980-02-28,Andacollo,70.88
1980-02-28,BajadaDelAgrio,52.21
1980-02-28,PasodeIndios,136
1980-02-29,Andacollo,90.81
1980-02-29,BajadaDelAgrio,161.19
1980-02-29,PasodeIndios,173
1980-03-01,Andacollo,117.02
1980-03-01,BajadaDelAgrio,159.41
1980-03-01,PasodeIndios,568
1980-03-02,Andacollo,101.47
1980-03-02,BajadaDelAgrio,105.52
1980-03-02,PasodeIndios,389
1980-03-03,Andacollo,80.12
1980-03-03,BajadaDelAgrio,84.83
1980-03-03,PasodeIndios,285
1980-03-04,Andacollo,80.49
1980-03-04,BajadaDelAgrio,73.9
1980-03-04,PasodeIndios,238
1980-03-05,Andacollo,106.54
1980-03-05,BajadaDelAgrio,71.73
1980-03-05,PasodeIndios,212
1980-03-06,Andacollo,88.9
1980-03-06,BajadaDelAgrio,79.3
1980-03-06,PasodeIndios,268
1980-03-07,Andacollo,77.16
1980-03-07,BajadaDelAgrio,77.55
1980-03-07,PasodeIndios,267
1980-03-08,Andacollo,69.28
1980-03-08,BajadaDelAgrio,67.82
1980-03-08,PasodeIndios,239
1980-03-09,Andacollo,64.38
1980-03-09,BajadaDelAgrio,61.58
1980-03-09,PasodeIndios,216
1980-03-10,Andacollo,61.93
1980-03-10,BajadaDelAgrio,56.74
1980-03-10,PasodeIndios,194
1980-03-11,Andacollo,60.58
1980-03-11,BajadaDelAgrio,52.78
1980-03-11,PasodeIndios,176
1980-03-12,Andacollo,59.04
1980-03-12,BajadaDelAgrio,50.48
1980-03-12,PasodeIndios,165
1980-03-13,Andacollo,56.62
1980-03-13,BajadaDelAgrio,47.55
1980-03-13,PasodeIndios,157
1980-03-14,Andacollo,54.18
1980-03-14,BajadaDelAgrio,44.75
1980-03-14,PasodeIndios,157
1980-03-15,Andacollo,52.05
1980-03-15,BajadaDelAgrio,43.21
1980-03-15,PasodeIndios,148
1980-03-16,Andacollo,50.55
1980-03-16,BajadaDelAgrio,41.84
1980-03-16,PasodeIndios,142
1980-03-17,Andacollo,48.55
1980-03-17,BajadaDelAgrio,40.5
1980-03-17,PasodeIndios,138
1980-03-18,Andacollo,47.59
1980-03-18,BajadaDelAgrio,39.69
1980-03-18,PasodeIndios,135
1980-03-19,Andacollo,47.28
1980-03-19,BajadaDelAgrio,38.53
1980-03-19,PasodeIndios,132
1980-03-20,Andacollo,46.21
1980-03-20,BajadaDelAgrio,37.24
1980-03-20,PasodeIndios,127
1980-03-21,Andacollo,45.34
1980-03-21,BajadaDelAgrio,35.98
1980-03-21,PasodeIndios,124
1980-03-22,Andacollo,45.03
1980-03-22,BajadaDelAgrio,35.02
1980-03-22,PasodeIndios,120
1980-03-23,Andacollo,44.24
1980-03-23,BajadaDelAgrio,41.04
1980-03-23,PasodeIndios,119
1980-03-24,Andacollo,43.93
1980-03-24,BajadaDelAgrio,38.53
1980-03-24,PasodeIndios,122
1980-03-25,Andacollo,43.14
1980-03-25,BajadaDelAgrio,37.24
1980-03-25,PasodeIndios,122
1980-03-26,Andacollo,42.84
1980-03-26,BajadaDelAgrio,35.98
1980-03-26,PasodeIndios,119
1980-03-27,Andacollo,42.79
1980-03-27,BajadaDelAgrio,35.28
1980-03-27,PasodeIndios,117
1980-03-28,Andacollo,44.85
1980-03-28,BajadaDelAgrio,35.32
1980-03-28,PasodeIndios,115
1980-03-29,Andacollo,44.24
1980-03-29,BajadaDelAgrio,33.55
1980-03-29,PasodeIndios,113
1980-03-30,Andacollo,43.93
1980-03-30,BajadaDelAgrio,33.41
1980-03-30,PasodeIndios,110
1980-03-31,Andacollo,42.9
1980-03-31,BajadaDelAgrio,33.9
1980-03-31,PasodeIndios,110
1980-04-01,Andacollo,42.06
1980-04-01,BajadaDelAgrio,33.62
1980-04-01,PasodeIndios,110
1980-04-02,Andacollo,41.76
1980-04-02,BajadaDelAgrio,32.02
1980-04-02,PasodeIndios,109
1980-04-03,Andacollo,41.23
1980-04-03,BajadaDelAgrio,32.35
1980-04-03,PasodeIndios,108
1980-04-04,Andacollo,41.7
1980-04-04,BajadaDelAgrio,33.83
1980-04-04,PasodeIndios,108
1980-04-05,Andacollo,40.76
1980-04-05,BajadaDelAgrio,34.16
1980-04-05,PasodeIndios,108
1980-04-06,Andacollo,39.94
1980-04-06,BajadaDelAgrio,33.59
1980-04-06,PasodeIndios,117
1980-04-07,Andacollo,39.65
1980-04-07,BajadaDelAgrio,32.52
1980-04-07,PasodeIndios,114
1980-04-08,Andacollo,47.05
1980-04-08,BajadaDelAgrio,32.38
1980-04-08,PasodeIndios,110
1980-04-09,Andacollo,88.08
1980-04-09,BajadaDelAgrio,37.98
1980-04-09,PasodeIndios,107
1980-04-10,Andacollo,141.84
1980-04-10,BajadaDelAgrio,55.22
1980-04-10,PasodeIndios,163
1980-04-11,Andacollo,147.33
1980-04-11,BajadaDelAgrio,62.43
1980-04-11,PasodeIndios,288
1980-04-12,Andacollo,107.26
1980-04-12,BajadaDelAgrio,64.1
1980-04-12,PasodeIndios,320
1980-04-13,Andacollo,95.68
1980-04-13,BajadaDelAgrio,62.2
1980-04-13,PasodeIndios,268
1980-04-14,Andacollo,84.09
1980-04-14,BajadaDelAgrio,59.89
1980-04-14,PasodeIndios,236
1980-04-15,Andacollo,75.16
1980-04-15,BajadaDelAgrio,60.45
1980-04-15,PasodeIndios,217
1980-04-16,Andacollo,89.23
1980-04-16,BajadaDelAgrio,57.31
1980-04-16,PasodeIndios,202
1980-04-17,Andacollo,138.23
1980-04-17,BajadaDelAgrio,88.15
1980-04-17,PasodeIndios,191
1980-04-18,Andacollo,124.48
1980-04-18,BajadaDelAgrio,107.29
1980-04-18,PasodeIndios,344
1980-04-19,Andacollo,146.58
1980-04-19,BajadaDelAgrio,87.66
1980-04-19,PasodeIndios,341
1980-04-20,Andacollo,140.49
1980-04-20,BajadaDelAgrio,78.54
1980-04-20,PasodeIndios,286
1980-04-21,Andacollo,196.11
1980-04-21,BajadaDelAgrio,79.26
1980-04-21,PasodeIndios,312
1980-04-22,Andacollo,423.77
1980-04-22,BajadaDelAgrio,132.64
1980-04-22,PasodeIndios,327
1980-04-23,Andacollo,481.44
1980-04-23,BajadaDelAgrio,188.38
1980-04-23,PasodeIndios,935
1980-04-24,Andacollo,445.42
1980-04-24,BajadaDelAgrio,172.64
1980-04-24,PasodeIndios,1057
1980-04-25,Andacollo,440.13
1980-04-25,BajadaDelAgrio,159.27
1980-04-25,PasodeIndios,1000
1980-04-26,Andacollo,396.34
1980-04-26,BajadaDelAgrio,158.95
1980-04-26,PasodeIndios,931
1980-04-27,Andacollo,378.96
1980-04-27,BajadaDelAgrio,151.19
1980-04-27,PasodeIndios,803
1980-04-28,Andacollo,419.37
1980-04-28,BajadaDelAgrio,160.02
1980-04-28,PasodeIndios,773
1980-04-29,Andacollo,278.75
1980-04-29,BajadaDelAgrio,139.43
1980-04-29,PasodeIndios,896
1980-04-30,Andacollo,210.09
1980-04-30,BajadaDelAgrio,120.38
1980-04-30,PasodeIndios,639
1980-05-01,Andacollo,173.91
1980-05-01,BajadaDelAgrio,109.22
1980-05-01,PasodeIndios,515
1980-05-02,Andacollo,141.36
1980-05-02,BajadaDelAgrio,104.38
1980-05-02,PasodeIndios,455
1980-05-03,Andacollo,130.5
1980-05-03,BajadaDelAgrio,94.75
1980-05-03,PasodeIndios,411
1980-05-04,Andacollo,138.76
1980-05-04,BajadaDelAgrio,92.73
1980-05-04,PasodeIndios,374
1980-05-05,Andacollo,172.51
1980-05-05,BajadaDelAgrio,109.61
1980-05-05,PasodeIndios,357
1980-05-06,Andacollo,124.92
1980-05-06,BajadaDelAgrio,97.24
1980-05-06,PasodeIndios,406
1980-05-07,Andacollo,113.01
1980-05-07,BajadaDelAgrio,90
1980-05-07,PasodeIndios,345
1980-05-08,Andacollo,160.71
1980-05-08,BajadaDelAgrio,86.17
1980-05-08,PasodeIndios,322
1980-05-09,Andacollo,339.51
1980-05-09,BajadaDelAgrio,83.59
1980-05-09,PasodeIndios,304
1980-05-10,Andacollo,372.48
1980-05-10,BajadaDelAgrio,89.46
1980-05-10,PasodeIndios,305
1980-05-11,Andacollo,518.41
1980-05-11,BajadaDelAgrio,137.74
1980-05-11,PasodeIndios,796
1980-05-12,Andacollo,820.23
1980-05-12,BajadaDelAgrio,243.28
1980-05-12,PasodeIndios,848
1980-05-13,Andacollo,571.77
1980-05-13,BajadaDelAgrio,345.62
1980-05-13,PasodeIndios,1879
1980-05-14,Andacollo,404.39
1980-05-14,BajadaDelAgrio,250.2
1980-05-14,PasodeIndios,1457
1980-05-15,Andacollo,335.81
1980-05-15,BajadaDelAgrio,205.46
1980-05-15,PasodeIndios,1154
1980-05-16,Andacollo,270.99
1980-05-16,BajadaDelAgrio,167.63
1980-05-16,PasodeIndios,879
1980-05-17,Andacollo,244.03
1980-05-17,BajadaDelAgrio,145.88
1980-05-17,PasodeIndios,710
1980-05-18,Andacollo,218.55
1980-05-18,BajadaDelAgrio,129.75
1980-05-18,PasodeIndios,607
1980-05-19,Andacollo,187.42
1980-05-19,BajadaDelAgrio,122.39
1980-05-19,PasodeIndios,547
1980-05-20,Andacollo,189.5
1980-05-20,BajadaDelAgrio,114.41
1980-05-20,PasodeIndios,519
1980-05-21,Andacollo,558.53
1980-05-21,BajadaDelAgrio,124.36
1980-05-21,PasodeIndios,515
1980-05-22,Andacollo,526.87
1980-05-22,BajadaDelAgrio,211.52
1980-05-22,PasodeIndios,1077
1980-05-23,Andacollo,561.57
1980-05-23,BajadaDelAgrio,265.68
1980-05-23,PasodeIndios,1479
1980-05-24,Andacollo,418.46
1980-05-24,BajadaDelAgrio,277.86
1980-05-24,PasodeIndios,1476
1980-05-25,Andacollo,301.66
1980-05-25,BajadaDelAgrio,206.57
1980-05-25,PasodeIndios,1205
1980-05-26,Andacollo,227.05
1980-05-26,BajadaDelAgrio,170.23
1980-05-26,PasodeIndios,899
1980-05-27,Andacollo,241.48
1980-05-27,BajadaDelAgrio,166.89
1980-05-27,PasodeIndios,735
1980-05-28,Andacollo,188.38
1980-05-28,BajadaDelAgrio,169.34
1980-05-28,PasodeIndios,779
1980-05-29,Andacollo,248.05
1980-05-29,BajadaDelAgrio,154.53
1980-05-29,PasodeIndios,670
1980-05-30,Andacollo,266.74
1980-05-30,BajadaDelAgrio,166.33
1980-05-30,PasodeIndios,729
1980-05-31,Andacollo,224.04
1980-05-31,BajadaDelAgrio,193.52
1980-05-31,PasodeIndios,841
1980-06-01,Andacollo,180.63
1980-06-01,BajadaDelAgrio,160.97
1980-06-01,PasodeIndios,764
1980-06-02,Andacollo,169.06
1980-06-02,BajadaDelAgrio,146.83
1980-06-02,PasodeIndios,617
1980-06-03,Andacollo,159.38
1980-06-03,BajadaDelAgrio,130.07
1980-06-03,PasodeIndios,548
1980-06-04,Andacollo,154.06
1980-06-04,BajadaDelAgrio,122.26
1980-06-04,PasodeIndios,499
1980-06-05,Andacollo,153.1
1980-06-05,BajadaDelAgrio,136.94
1980-06-05,PasodeIndios,468
1980-06-06,Andacollo,159.96
1980-06-06,BajadaDelAgrio,160.93
1980-06-06,PasodeIndios,506
1980-06-07,Andacollo,170.9
1980-06-07,BajadaDelAgrio,167.3
1980-06-07,PasodeIndios,582
1980-06-08,Andacollo,212.32
1980-06-08,BajadaDelAgrio,154.34
1980-06-08,PasodeIndios,569
1980-06-09,Andacollo,165.37
1980-06-09,BajadaDelAgrio,146.5
1980-06-09,PasodeIndios,601
1980-06-10,Andacollo,158.12
1980-06-10,BajadaDelAgrio,135.32
1980-06-10,PasodeIndios,558
1980-06-11,Andacollo,150.59
1980-06-11,BajadaDelAgrio,131.38
1980-06-11,PasodeIndios,491
1980-06-12,Andacollo,141.79
1980-06-12,BajadaDelAgrio,125.03
1980-06-12,PasodeIndios,462
1980-06-13,Andacollo,123.59
1980-06-13,BajadaDelAgrio,113.81
1980-06-13,PasodeIndios,420
1980-06-14,Andacollo,118.59
1980-06-14,BajadaDelAgrio,108.59
1980-06-14,PasodeIndios,387
1980-06-15,Andacollo,150.06
1980-06-15,BajadaDelAgrio,114.02
1980-06-15,PasodeIndios,362
1980-06-16,Andacollo,226.21
1980-06-16,BajadaDelAgrio,216.98
1980-06-16,PasodeIndios,531
1980-06-17,Andacollo,190.3
1980-06-17,BajadaDelAgrio,175.71
1980-06-17,PasodeIndios,880
1980-06-18,Andacollo,177.88
1980-06-18,BajadaDelAgrio,248.3
1980-06-18,PasodeIndios,696
1980-06-19,Andacollo,163.22
1980-06-19,BajadaDelAgrio,197.92
1980-06-19,PasodeIndios,712
1980-06-20,Andacollo,154.28
1980-06-20,BajadaDelAgrio,163.21
1980-06-20,PasodeIndios,580
1980-06-21,Andacollo,144.78
1980-06-21,BajadaDelAgrio,152.2
1980-06-21,PasodeIndios,514
1980-06-22,Andacollo,187.54
1980-06-22,BajadaDelAgrio,162.16
1980-06-22,PasodeIndios,489
1980-06-23,Andacollo,437.68
1980-06-23,BajadaDelAgrio,253.83
1980-06-23,PasodeIndios,494
1980-06-24,Andacollo,263.81
1980-06-24,BajadaDelAgrio,280.71
1980-06-24,PasodeIndios,1320
1980-06-25,Andacollo,198.46
1980-06-25,BajadaDelAgrio,207.11
1980-06-25,PasodeIndios,791
1980-06-26,Andacollo,224.75
1980-06-26,BajadaDelAgrio,171.84
1980-06-26,PasodeIndios,671
1980-06-27,Andacollo,919.23
1980-06-27,BajadaDelAgrio,277.1
1980-06-27,PasodeIndios,593
1980-06-28,Andacollo,1111.69
1980-06-28,BajadaDelAgrio,859.92
1980-06-28,PasodeIndios,2506
1980-06-29,Andacollo,550.16
1980-06-29,BajadaDelAgrio,501.9
1980-06-29,PasodeIndios,3531
1980-06-30,Andacollo,396.55
1980-06-30,BajadaDelAgrio,292.21
1980-06-30,PasodeIndios,1590
1980-07-01,Andacollo,324.83
1980-07-01,BajadaDelAgrio,232.05
1980-07-01,PasodeIndios,1140
1980-07-02,Andacollo,257.06
1980-07-02,BajadaDelAgrio,197.69
1980-07-02,PasodeIndios,879
1980-07-03,Andacollo,165.92
1980-07-03,BajadaDelAgrio,174.96
1980-07-03,PasodeIndios,749
1980-07-04,Andacollo,189.21
1980-07-04,BajadaDelAgrio,165.01
1980-07-04,PasodeIndios,684
1980-07-05,Andacollo,158.54
1980-07-05,BajadaDelAgrio,154.68
1980-07-05,PasodeIndios,642
1980-07-06,Andacollo,140.22
1980-07-06,BajadaDelAgrio,147.52
1980-07-06,PasodeIndios,565
1980-07-07,Andacollo,130.5
1980-07-07,BajadaDelAgrio,141.19
1980-07-07,PasodeIndios,545
1980-07-08,Andacollo,123.15
1980-07-08,BajadaDelAgrio,130.35
1980-07-08,PasodeIndios,526
1980-07-09,Andacollo,119.47
1980-07-09,BajadaDelAgrio,122.69
1980-07-09,PasodeIndios,476
1980-07-10,Andacollo,108.85
1980-07-10,BajadaDelAgrio,114.36
1980-07-10,PasodeIndios,438
1980-07-11,Andacollo,95.74
1980-07-11,BajadaDelAgrio,108.82
1980-07-11,PasodeIndios,444
1980-07-12,Andacollo,99.2
1980-07-12,BajadaDelAgrio,103.98
1980-07-12,PasodeIndios,400
1980-07-13,Andacollo,99.91
1980-07-13,BajadaDelAgrio,114
1980-07-13,PasodeIndios,375
1980-07-14,Andacollo,100.88
1980-07-14,BajadaDelAgrio,125.28
1980-07-14,PasodeIndios,458
1980-07-15,Andacollo,99.31
1980-07-15,BajadaDelAgrio,112.89
1980-07-15,PasodeIndios,443
1980-07-16,Andacollo,97.7
1980-07-16,BajadaDelAgrio,120.44
1980-07-16,PasodeIndios,416
1980-07-17,Andacollo,109.15
1980-07-17,BajadaDelAgrio,115.56
1980-07-17,PasodeIndios,441
1980-07-18,Andacollo,394.61
1980-07-18,BajadaDelAgrio,122.78
1980-07-18,PasodeIndios,406
1980-07-19,Andacollo,359.1
1980-07-19,BajadaDelAgrio,152.99
1980-07-19,PasodeIndios,771
1980-07-20,Andacollo,236.74
1980-07-20,BajadaDelAgrio,136.75
1980-07-20,PasodeIndios,826
1980-07-21,Andacollo,257.51
1980-07-21,BajadaDelAgrio,174.53
1980-07-21,PasodeIndios,755
1980-07-22,Andacollo,272.83
1980-07-22,BajadaDelAgrio,196.78
1980-07-22,PasodeIndios,895
1980-07-23,Andacollo,203.15
1980-07-23,BajadaDelAgrio,164.49
1980-07-23,PasodeIndios,803
1980-07-24,Andacollo,187.19
1980-07-24,BajadaDelAgrio,151.16
1980-07-24,PasodeIndios,661
1980-07-25,Andacollo,172.84
1980-07-25,BajadaDelAgrio,147.23
1980-07-25,PasodeIndios,603
1980-07-26,Andacollo,159.38
1980-07-26,BajadaDelAgrio,144.75
1980-07-26,PasodeIndios,576
1980-07-27,Andacollo,153.43
1980-07-27,BajadaDelAgrio,129.35
1980-07-27,PasodeIndios,534
1980-07-28,Andacollo,159.07
1980-07-28,BajadaDelAgrio,119.89
1980-07-28,PasodeIndios,506
1980-07-29,Andacollo,147.98
1980-07-29,BajadaDelAgrio,120.92
1980-07-29,PasodeIndios,490
1980-07-30,Andacollo,124.02
1980-07-30,BajadaDelAgrio,115.27
1980-07-30,PasodeIndios,448
1980-07-31,Andacollo,118.97
1980-07-31,BajadaDelAgrio,115.06
1980-07-31,PasodeIndios,429
1980-08-01,Andacollo,115.91
1980-08-01,BajadaDelAgrio,134.02
1980-08-01,PasodeIndios,441
1980-08-02,Andacollo,110.83
1980-08-02,BajadaDelAgrio,126.19
1980-08-02,PasodeIndios,460
1980-08-03,Andacollo,104.45
1980-08-03,BajadaDelAgrio,117.52
1980-08-03,PasodeIndios,432
1980-08-04,Andacollo,125.27
1980-08-04,BajadaDelAgrio,112.08
1980-08-04,PasodeIndios,415
1980-08-05,Andacollo,140.53
1980-08-05,BajadaDelAgrio,108.59
1980-08-05,PasodeIndios,396
1980-08-06,Andacollo,155.41
1980-08-06,BajadaDelAgrio,120.91
1980-08-06,PasodeIndios,388
1980-08-07,Andacollo,174.61
1980-08-07,BajadaDelAgrio,149.83
1980-08-07,PasodeIndios,487
1980-08-08,Andacollo,158.61
1980-08-08,BajadaDelAgrio,152.81
1980-08-08,PasodeIndios,531
1980-08-09,Andacollo,148.06
1980-08-09,BajadaDelAgrio,170.64
1980-08-09,PasodeIndios,513
1980-08-10,Andacollo,145.76
1980-08-10,BajadaDelAgrio,180.47
1980-08-10,PasodeIndios,606
1980-08-11,Andacollo,135.96
1980-08-11,BajadaDelAgrio,150.75
1980-08-11,PasodeIndios,517
1980-08-12,Andacollo,133.5
1980-08-12,BajadaDelAgrio,144.71
1980-08-12,PasodeIndios,462
1980-08-13,Andacollo,131.68
1980-08-13,BajadaDelAgrio,141.94
1980-08-13,PasodeIndios,444
1980-08-14,Andacollo,130.27
1980-08-14,BajadaDelAgrio,134.79
1980-08-14,PasodeIndios,435
1980-08-15,Andacollo,132.62
1980-08-15,BajadaDelAgrio,148.35
1980-08-15,PasodeIndios,430
1980-08-16,Andacollo,139.76
1980-08-16,BajadaDelAgrio,176.98
1980-08-16,PasodeIndios,494
1980-08-17,Andacollo,136.87
1980-08-17,BajadaDelAgrio,179.12
1980-08-17,PasodeIndios,559
1980-08-18,Andacollo,133.2
1980-08-18,BajadaDelAgrio,167.09
1980-08-18,PasodeIndios,554
1980-08-19,Andacollo,130.37
1980-08-19,BajadaDelAgrio,146.13
1980-08-19,PasodeIndios,482
1980-08-20,Andacollo,129.77
1980-08-20,BajadaDelAgrio,137.8
1980-08-20,PasodeIndios,440
1980-08-21,Andacollo,128.47
1980-08-21,BajadaDelAgrio,132.42
1980-08-21,PasodeIndios,417
1980-08-22,Andacollo,127.58
1980-08-22,BajadaDelAgrio,123.72
1980-08-22,PasodeIndios,397
1980-08-23,Andacollo,123.83
1980-08-23,BajadaDelAgrio,120.9
1980-08-23,PasodeIndios,373
1980-08-24,Andacollo,119.07
1980-08-24,BajadaDelAgrio,114.18
1980-08-24,PasodeIndios,359
1980-08-25,Andacollo,115.91
1980-08-25,BajadaDelAgrio,108.33
1980-08-25,PasodeIndios,344
1980-08-26,Andacollo,109.11
1980-08-26,BajadaDelAgrio,103.93
1980-08-26,PasodeIndios,330
1980-08-27,Andacollo,93.97
1980-08-27,BajadaDelAgrio,100.85
1980-08-27,PasodeIndios,313
1980-08-28,Andacollo,99.48
1980-08-28,BajadaDelAgrio,99.67
1980-08-28,PasodeIndios,307
1980-08-29,Andacollo,95.61
1980-08-29,BajadaDelAgrio,98.77
1980-08-29,PasodeIndios,306
1980-08-30,Andacollo,90.96
1980-08-30,BajadaDelAgrio,97.2
1980-08-30,PasodeIndios,304
1980-08-31,Andacollo,86.42
1980-08-31,BajadaDelAgrio,94.28
1980-08-31,PasodeIndios,300
1980-09-01,Andacollo,82.31
1980-09-01,BajadaDelAgrio,93.25
1980-09-01,PasodeIndios,290
1980-09-02,Andacollo,78.7
1980-09-02,BajadaDelAgrio,93.69
1980-09-02,PasodeIndios,286
1980-09-03,Andacollo,73.83
1980-09-03,BajadaDelAgrio,98.67
1980-09-03,PasodeIndios,289
1980-09-04,Andacollo,72.44
1980-09-04,BajadaDelAgrio,101.38
1980-09-04,PasodeIndios,305
1980-09-05,Andacollo,82.07
1980-09-05,BajadaDelAgrio,101.5
1980-09-05,PasodeIndios,311
1980-09-06,Andacollo,111.74
1980-09-06,BajadaDelAgrio,104.37
1980-09-06,PasodeIndios,318
1980-09-07,Andacollo,142.19
1980-09-07,BajadaDelAgrio,109.32
1980-09-07,PasodeIndios,331
1980-09-08,Andacollo,153.8
1980-09-08,BajadaDelAgrio,108.59
1980-09-08,PasodeIndios,353
1980-09-09,Andacollo,132.29
1980-09-09,BajadaDelAgrio,103.11
1980-09-09,PasodeIndios,340
1980-09-10,Andacollo,117.49
1980-09-10,BajadaDelAgrio,99.2
1980-09-10,PasodeIndios,319
1980-09-11,Andacollo,123.74
1980-09-11,BajadaDelAgrio,108.26
1980-09-11,PasodeIndios,310
1980-09-12,Andacollo,130.92
1980-09-12,BajadaDelAgrio,112.69
1980-09-12,PasodeIndios,329
1980-09-13,Andacollo,138.84
1980-09-13,BajadaDelAgrio,109.71
1980-09-13,PasodeIndios,334
1980-09-14,Andacollo,133
1980-09-14,BajadaDelAgrio,106.83
1980-09-14,PasodeIndios,341
1980-09-15,Andacollo,123.7
1980-09-15,BajadaDelAgrio,101.18
1980-09-15,PasodeIndios,343
1980-09-16,Andacollo,106.55
1980-09-16,BajadaDelAgrio,96.25
1980-09-16,PasodeIndios,324
1980-09-17,Andacollo,103.67
1980-09-17,BajadaDelAgrio,91.88
1980-09-17,PasodeIndios,304
1980-09-18,Andacollo,107.71
1980-09-18,BajadaDelAgrio,88.9
1980-09-18,PasodeIndios,297
1980-09-19,Andacollo,113.17
1980-09-19,BajadaDelAgrio,87.45
1980-09-19,PasodeIndios,293
1980-09-20,Andacollo,110.46
1980-09-20,BajadaDelAgrio,86.17
1980-09-20,PasodeIndios,292
1980-09-21,Andacollo,107.13
1980-09-21,BajadaDelAgrio,86.12
1980-09-21,PasodeIndios,280
1980-09-22,Andacollo,103.85
1980-09-22,BajadaDelAgrio,87.31
1980-09-22,PasodeIndios,276
1980-09-23,Andacollo,100.62
1980-09-23,BajadaDelAgrio,86.37
1980-09-23,PasodeIndios,284
1980-09-24,Andacollo,105.7
1980-09-24,BajadaDelAgrio,88.95
1980-09-24,PasodeIndios,296
1980-09-25,Andacollo,128.89
1980-09-25,BajadaDelAgrio,91.06
1980-09-25,PasodeIndios,303
1980-09-26,Andacollo,126.09
1980-09-26,BajadaDelAgrio,89
1980-09-26,PasodeIndios,304
1980-09-27,Andacollo,122.46
1980-09-27,BajadaDelAgrio,89.91
1980-09-27,PasodeIndios,309
1980-09-28,Andacollo,119.35
1980-09-28,BajadaDelAgrio,85.11
1980-09-28,PasodeIndios,306
1980-09-29,Andacollo,120.25
1980-09-29,BajadaDelAgrio,84.61
1980-09-29,PasodeIndios,284
1980-09-30,Andacollo,126.6
1980-09-30,BajadaDelAgrio,83.54
1980-09-30,PasodeIndios,286
1980-10-01,Andacollo,122.56
1980-10-01,BajadaDelAgrio,81.3
1980-10-01,PasodeIndios,296
1980-10-02,Andacollo,118.59
1980-10-02,BajadaDelAgrio,75.26
1980-10-02,PasodeIndios,284
1980-10-03,Andacollo,113.92
1980-10-03,BajadaDelAgrio,72.44
1980-10-03,PasodeIndios,274
1980-10-04,Andacollo,111.95
1980-10-04,BajadaDelAgrio,74.52
1980-10-04,PasodeIndios,268
1980-10-05,Andacollo,115.73
1980-10-05,BajadaDelAgrio,75.7
1980-10-05,PasodeIndios,264
1980-10-06,Andacollo,123.28
1980-10-06,BajadaDelAgrio,78.7
1980-10-06,PasodeIndios,268
1980-10-07,Andacollo,135.98
1980-10-07,BajadaDelAgrio,87.75
1980-10-07,PasodeIndios,280
1980-10-08,Andacollo,153.25
1980-10-08,BajadaDelAgrio,96.42
1980-10-08,PasodeIndios,325
1980-10-09,Andacollo,159.19
1980-10-09,BajadaDelAgrio,102.37
1980-10-09,PasodeIndios,342
1980-10-10,Andacollo,157.65
1980-10-10,BajadaDelAgrio,114.74
1980-10-10,PasodeIndios,367
1980-10-11,Andacollo,164.83
1980-10-11,BajadaDelAgrio,129.29
1980-10-11,PasodeIndios,389
1980-10-12,Andacollo,182.63
1980-10-12,BajadaDelAgrio,139.78
1980-10-12,PasodeIndios,449
1980-10-13,Andacollo,194.89
1980-10-13,BajadaDelAgrio,137.16
1980-10-13,PasodeIndios,497
1980-10-14,Andacollo,204.29
1980-10-14,BajadaDelAgrio,132.95
1980-10-14,PasodeIndios,499
1980-10-15,Andacollo,209.8
1980-10-15,BajadaDelAgrio,128.88
1980-10-15,PasodeIndios,496
1980-10-16,Andacollo,203.32
1980-10-16,BajadaDelAgrio,131.44
